politician,response,date,pct_estimate
Ron DeSantis,favorable,2022-12-21,40.23856
Ron DeSantis,unfavorable,2022-12-21,35.366776
Ron DeSantis,favorable,2022-12-20,40.23856
Ron DeSantis,unfavorable,2022-12-20,35.366776
Ron DeSantis,favorable,2022-12-19,40.23856
Ron DeSantis,unfavorable,2022-12-19,35.366776
Ron DeSantis,favorable,2022-12-18,40.23856
Ron DeSantis,unfavorable,2022-12-18,35.366776
Ron DeSantis,favorable,2022-12-17,40.23856
Ron DeSantis,unfavorable,2022-12-17,35.366776
Ron DeSantis,favorable,2022-12-16,40.23856
Ron DeSantis,unfavorable,2022-12-16,35.366776
Ron DeSantis,favorable,2022-12-15,40.23856
Ron DeSantis,unfavorable,2022-12-15,35.366776
Ron DeSantis,favorable,2022-12-14,37.532589
Ron DeSantis,unfavorable,2022-12-14,37.820473
Ron DeSantis,favorable,2022-12-13,38.537189
Ron DeSantis,unfavorable,2022-12-13,36.86692
Ron DeSantis,favorable,2022-12-12,38.537189
Ron DeSantis,unfavorable,2022-12-12,36.86692
Ron DeSantis,favorable,2022-12-11,37.719509
Ron DeSantis,unfavorable,2022-12-11,36.307133
Ron DeSantis,favorable,2022-12-10,37.719509
Ron DeSantis,unfavorable,2022-12-10,36.307133
Ron DeSantis,favorable,2022-12-09,37.719509
Ron DeSantis,unfavorable,2022-12-09,36.307133
Ron DeSantis,favorable,2022-12-08,37.719509
Ron DeSantis,unfavorable,2022-12-08,36.307133
Ron DeSantis,favorable,2022-12-07,37.719509
Ron DeSantis,unfavorable,2022-12-07,36.307133
Ron DeSantis,favorable,2022-12-06,36.203712
Ron DeSantis,unfavorable,2022-12-06,34.289421
Ron DeSantis,favorable,2022-12-05,36.203712
Ron DeSantis,unfavorable,2022-12-05,34.289421
Ron DeSantis,favorable,2022-12-04,36.203712
Ron DeSantis,unfavorable,2022-12-04,34.289421
Ron DeSantis,favorable,2022-12-03,36.203712
Ron DeSantis,unfavorable,2022-12-03,34.289421
Ron DeSantis,favorable,2022-12-02,36.203712
Ron DeSantis,unfavorable,2022-12-02,34.289421
Ron DeSantis,favorable,2022-12-01,36.203712
Ron DeSantis,unfavorable,2022-12-01,34.289421
Ron DeSantis,favorable,2022-11-30,36.203712
Ron DeSantis,unfavorable,2022-11-30,34.289421
Ron DeSantis,favorable,2022-11-29,36.203712
Ron DeSantis,unfavorable,2022-11-29,34.289421
Ron DeSantis,favorable,2022-11-28,36.599598
Ron DeSantis,unfavorable,2022-11-28,33.025013
Ron DeSantis,favorable,2022-11-27,36.599598
Ron DeSantis,unfavorable,2022-11-27,33.025013
Ron DeSantis,favorable,2022-11-26,36.599598
Ron DeSantis,unfavorable,2022-11-26,33.025013
Ron DeSantis,favorable,2022-11-25,36.599598
Ron DeSantis,unfavorable,2022-11-25,33.025013
Ron DeSantis,favorable,2022-11-24,36.599598
Ron DeSantis,unfavorable,2022-11-24,33.025013
Ron DeSantis,favorable,2022-11-23,36.599598
Ron DeSantis,unfavorable,2022-11-23,33.025013
Ron DeSantis,favorable,2022-11-22,36.599598
Ron DeSantis,unfavorable,2022-11-22,33.025013
Ron DeSantis,favorable,2022-11-21,36.668423
Ron DeSantis,unfavorable,2022-11-21,32.098255
Ron DeSantis,favorable,2022-11-20,36.668423
Ron DeSantis,unfavorable,2022-11-20,32.098255
Ron DeSantis,favorable,2022-11-19,39.051567
Ron DeSantis,unfavorable,2022-11-19,34.256893
Ron DeSantis,favorable,2022-11-18,39.073582
Ron DeSantis,unfavorable,2022-11-18,36.194374
Ron DeSantis,favorable,2022-11-17,39.073582
Ron DeSantis,unfavorable,2022-11-17,36.194374
Ron DeSantis,favorable,2022-11-16,39.228863
Ron DeSantis,unfavorable,2022-11-16,38.241615
Ron DeSantis,favorable,2022-11-15,39.228863
Ron DeSantis,unfavorable,2022-11-15,38.241615
Ron DeSantis,favorable,2022-11-14,40.096088
Ron DeSantis,unfavorable,2022-11-14,40.119411
Ron DeSantis,favorable,2022-11-13,40.096088
Ron DeSantis,unfavorable,2022-11-13,40.119411
Ron DeSantis,favorable,2022-11-12,40.096088
Ron DeSantis,unfavorable,2022-11-12,40.119411
Ron DeSantis,favorable,2022-11-11,40.096088
Ron DeSantis,unfavorable,2022-11-11,40.119411
Ron DeSantis,favorable,2022-11-10,40.096088
Ron DeSantis,unfavorable,2022-11-10,40.119411
Ron DeSantis,favorable,2022-11-09,40.096088
Ron DeSantis,unfavorable,2022-11-09,40.119411
Ron DeSantis,favorable,2022-11-08,40.096088
Ron DeSantis,unfavorable,2022-11-08,40.119411
Ron DeSantis,favorable,2022-11-07,40.096088
Ron DeSantis,unfavorable,2022-11-07,40.119411
Ron DeSantis,favorable,2022-11-06,33.095051
Ron DeSantis,unfavorable,2022-11-06,33.831081
Ron DeSantis,favorable,2022-11-05,33.095051
Ron DeSantis,unfavorable,2022-11-05,33.831081
Ron DeSantis,favorable,2022-11-04,33.095051
Ron DeSantis,unfavorable,2022-11-04,33.831081
Ron DeSantis,favorable,2022-11-03,33.095051
Ron DeSantis,unfavorable,2022-11-03,33.831081
Ron DeSantis,favorable,2022-11-02,33.095051
Ron DeSantis,unfavorable,2022-11-02,33.831081
Ron DeSantis,favorable,2022-11-01,33.095051
Ron DeSantis,unfavorable,2022-11-01,33.831081
Ron DeSantis,favorable,2022-10-31,33.095051
Ron DeSantis,unfavorable,2022-10-31,33.831081
Ron DeSantis,favorable,2022-10-30,33.095051
Ron DeSantis,unfavorable,2022-10-30,33.831081
Ron DeSantis,favorable,2022-10-29,33.095051
Ron DeSantis,unfavorable,2022-10-29,33.831081
Ron DeSantis,favorable,2022-10-28,33.095051
Ron DeSantis,unfavorable,2022-10-28,33.831081
Ron DeSantis,favorable,2022-10-27,33.095051
Ron DeSantis,unfavorable,2022-10-27,33.831081
Ron DeSantis,favorable,2022-10-26,33.095051
Ron DeSantis,unfavorable,2022-10-26,33.831081
Ron DeSantis,favorable,2022-10-25,34.442184
Ron DeSantis,unfavorable,2022-10-25,33.455059
Ron DeSantis,favorable,2022-10-24,34.442184
Ron DeSantis,unfavorable,2022-10-24,33.455059
Ron DeSantis,favorable,2022-10-23,36.138744
Ron DeSantis,unfavorable,2022-10-23,35.757668
Ron DeSantis,favorable,2022-10-22,36.138744
Ron DeSantis,unfavorable,2022-10-22,35.757668
Ron DeSantis,favorable,2022-10-21,36.138744
Ron DeSantis,unfavorable,2022-10-21,35.757668
Ron DeSantis,favorable,2022-10-20,36.138744
Ron DeSantis,unfavorable,2022-10-20,35.757668
Ron DeSantis,favorable,2022-10-19,36.138744
Ron DeSantis,unfavorable,2022-10-19,35.757668
Ron DeSantis,favorable,2022-10-18,36.138744
Ron DeSantis,unfavorable,2022-10-18,35.757668
Ron DeSantis,favorable,2022-10-17,36.204227
Ron DeSantis,unfavorable,2022-10-17,36.23941
Ron DeSantis,favorable,2022-10-16,36.204227
Ron DeSantis,unfavorable,2022-10-16,36.23941
Ron DeSantis,favorable,2022-10-15,36.204227
Ron DeSantis,unfavorable,2022-10-15,36.23941
Ron DeSantis,favorable,2022-10-14,36.204227
Ron DeSantis,unfavorable,2022-10-14,36.23941
Ron DeSantis,favorable,2022-10-13,36.204227
Ron DeSantis,unfavorable,2022-10-13,36.23941
Ron DeSantis,favorable,2022-10-12,35.003063
Ron DeSantis,unfavorable,2022-10-12,37.548958
Ron DeSantis,favorable,2022-10-11,35.003063
Ron DeSantis,unfavorable,2022-10-11,37.548958
Ron DeSantis,favorable,2022-10-10,32.504765
Ron DeSantis,unfavorable,2022-10-10,38.937073
Ron DeSantis,favorable,2022-10-09,36.17057
Ron DeSantis,unfavorable,2022-10-09,33.992188
Ron DeSantis,favorable,2022-10-08,36.17057
Ron DeSantis,unfavorable,2022-10-08,33.992188
Ron DeSantis,favorable,2022-10-07,36.17057
Ron DeSantis,unfavorable,2022-10-07,33.992188
Ron DeSantis,favorable,2022-10-06,36.17057
