politician,date,answer,pct_estimate,lo,hi
Kamala Harris,2022-03-29,Approve,40.22221073190758,,
Kamala Harris,2022-03-29,Disapprove,50.43945769258379,,
Kamala Harris,2022-03-28,Approve,40.22991123481451,,
Kamala Harris,2022-03-28,Disapprove,50.47387253765092,,
Kamala Harris,2022-03-27,Approve,40.22991123481451,,
Kamala Harris,2022-03-27,Disapprove,50.47387253765092,,
Kamala Harris,2022-03-26,Approve,40.22991123481451,,
Kamala Harris,2022-03-26,Disapprove,50.47387253765092,,
Kamala Harris,2022-03-25,Approve,40.22991123481451,,
Kamala Harris,2022-03-25,Disapprove,50.47387253765092,,
Kamala Harris,2022-03-24,Approve,40.22991123481451,,
Kamala Harris,2022-03-24,Disapprove,50.47387253765092,,
Kamala Harris,2022-03-23,Approve,39.34253765909266,,
Kamala Harris,2022-03-23,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-22,Approve,39.34253765909266,,
Kamala Harris,2022-03-22,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-21,Approve,39.34253765909266,,
Kamala Harris,2022-03-21,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-20,Approve,39.34253765909266,,
Kamala Harris,2022-03-20,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-19,Approve,39.34253765909266,,
Kamala Harris,2022-03-19,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-18,Approve,39.34253765909266,,
Kamala Harris,2022-03-18,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-17,Approve,39.34253765909266,,
Kamala Harris,2022-03-17,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-16,Approve,39.34253765909266,,
Kamala Harris,2022-03-16,Disapprove,49.25816014371792,,
Kamala Harris,2022-03-15,Approve,39.34253765909266,,
Kamala Harris,2022-03-15,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-14,Approve,39.34253765909266,,
Kamala Harris,2022-03-14,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-13,Approve,39.34253765909266,,
Kamala Harris,2022-03-13,Disapprove,49.25816014371792,,
Kamala Harris,2022-03-12,Approve,39.34253765909266,,
Kamala Harris,2022-03-12,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-11,Approve,39.34253765909266,,
Kamala Harris,2022-03-11,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-10,Approve,39.34253765909266,,
