politician,response,date,pct_estimate
Donald Trump,unfavorable,2023-02-28,54.409431
Donald Trump,favorable,2023-02-27,40.855404
Donald Trump,unfavorable,2023-02-27,54.409431
Donald Trump,favorable,2023-02-26,40.855404
Donald Trump,unfavorable,2023-02-26,54.409431
Donald Trump,favorable,2023-02-25,40.855404
Donald Trump,unfavorable,2023-02-25,54.409431
Donald Trump,favorable,2023-02-24,40.85540332
Donald Trump,unfavorable,2023-02-24,54.40942978
Donald Trump,favorable,2023-02-23,41.11083267
Donald Trump,unfavorable,2023-02-23,53.63153445
Donald Trump,favorable,2023-02-22,41.11083267
Donald Trump,unfavorable,2023-02-22,53.63153445
Donald Trump,favorable,2023-02-21,40.8698177
Donald Trump,unfavorable,2023-02-21,53.71032129
Donald Trump,favorable,2023-02-20,40.8698177
Donald Trump,unfavorable,2023-02-20,53.71032129
Donald Trump,favorable,2023-02-19,40.8698177
Donald Trump,unfavorable,2023-02-19,53.71032129
Donald Trump,favorable,2023-02-18,40.8698177
Donald Trump,unfavorable,2023-02-18,53.71032129
Donald Trump,favorable,2023-02-17,40.8698177
Donald Trump,unfavorable,2023-02-17,53.71032129
Donald Trump,favorable,2023-02-16,39.38357086
Donald Trump,unfavorable,2023-02-16,55.34160096
Donald Trump,favorable,2023-02-15,39.83175491
Donald Trump,unfavorable,2023-02-15,54.70843401
Donald Trump,favorable,2023-02-14,39.58855174
Donald Trump,unfavorable,2023-02-14,54.58367796
Donald Trump,favorable,2023-02-13,40.60966175
Donald Trump,unfavorable,2023-02-13,53.94444175
Donald Trump,favorable,2023-02-12,40.73360144
Donald Trump,unfavorable,2023-02-12,53.64313914
Donald Trump,favorable,2023-02-11,40.73360144
Donald Trump,unfavorable,2023-02-11,53.64313914
Donald Trump,favorable,2023-02-10,40.73360144
Donald Trump,unfavorable,2023-02-10,53.64313914
Donald Trump,favorable,2023-02-09,40.73360144
Donald Trump,unfavorable,2023-02-09,53.64313914
Donald Trump,favorable,2023-02-08,40.73376339
Donald Trump,unfavorable,2023-02-08,53.64309895
Donald Trump,favorable,2023-02-07,39.38309196
Donald Trump,unfavorable,2023-02-07,55.1459521
Donald Trump,favorable,2023-02-06,39.33666569
Donald Trump,unfavorable,2023-02-06,55.17644646
Donald Trump,favorable,2023-02-05,39.33666569
Donald Trump,unfavorable,2023-02-05,55.17644646
Donald Trump,favorable,2023-02-04,39.33666569
Donald Trump,unfavorable,2023-02-04,55.17644646
Donald Trump,favorable,2023-02-03,39.33666569
Donald Trump,unfavorable,2023-02-03,55.17644646
Donald Trump,favorable,2023-02-02,39.33666569
Donald Trump,unfavorable,2023-02-02,55.17644646
Donald Trump,favorable,2023-02-01,39.33666569
Donald Trump,unfavorable,2023-02-01,55.17644646
Donald Trump,favorable,2023-01-31,39.57433775
Donald Trump,unfavorable,2023-01-31,55.68247607
Donald Trump,favorable,2023-01-30,39.57433775
Donald Trump,unfavorable,2023-01-30,55.68247607
Donald Trump,favorable,2023-01-29,39.57433775
Donald Trump,unfavorable,2023-01-29,55.68247607
Donald Trump,favorable,2023-01-28,39.57433775
Donald Trump,unfavorable,2023-01-28,55.68247607
Donald Trump,favorable,2023-01-27,39.57433775
Donald Trump,unfavorable,2023-01-27,55.68247607
Donald Trump,favorable,2023-01-26,40.76043192
Donald Trump,unfavorable,2023-01-26,54.1467619
Donald Trump,favorable,2023-01-25,41.03078482
Donald Trump,unfavorable,2023-01-25,53.79862949
Donald Trump,favorable,2023-01-24,41.5319373
