year,state,chamber,district,metric,value,pct
2022,MN,lower,15B,trump_2020,,66.58
2022,MN,lower,16A,biden_2020,,31.2
2022,MN,lower,16A,trump_2020,,66.64
2022,MN,lower,16B,biden_2020,,36.2
2022,MN,lower,16B,trump_2020,,61.67
2022,MN,lower,17A,biden_2020,,29.9
2022,MN,lower,17A,trump_2020,,67.5
2022,MN,lower,17B,biden_2020,,31.16
2022,MN,lower,17B,trump_2020,,66.69
2022,MN,lower,18A,biden_2020,,50.11
2022,MN,lower,18A,trump_2020,,47.32
2022,MN,lower,18B,biden_2020,,58.31
2022,MN,lower,18B,trump_2020,,38.74
2022,MN,lower,19A,biden_2020,,37.38
2022,MN,lower,19A,trump_2020,,60.32
2022,MN,lower,19B,biden_2020,,38.3
2022,MN,lower,19B,trump_2020,,58.9
2022,MN,lower,20A,biden_2020,,43.49
2022,MN,lower,20A,trump_2020,,53.79
2022,MN,lower,20B,biden_2020,,34.5
2022,MN,lower,20B,trump_2020,,63.4
2022,MN,lower,21A,biden_2020,,27.71
2022,MN,lower,21A,trump_2020,,70.54
2022,MN,lower,21B,biden_2020,,34.87
2022,MN,lower,21B,trump_2020,,62.97
2022,MN,lower,22A,biden_2020,,33.27
2022,MN,lower,22A,trump_2020,,64.53
2022,MN,lower,22B,biden_2020,,33.63
2022,MN,lower,22B,trump_2020,,64.13
2022,MN,lower,23A,biden_2020,,37.47
2022,MN,lower,23A,trump_2020,,60.38
2022,MN,lower,23B,biden_2020,,45.88
2022,MN,lower,23B,trump_2020,,51.94
2022,MN,lower,24A,biden_2020,,38.21
2022,MN,lower,24A,trump_2020,,59.25
2022,MN,lower,24B,biden_2020,,56.59
2022,MN,lower,24B,trump_2020,,41.09
2022,MN,lower,25A,biden_2020,,56.55
2022,MN,lower,25A,trump_2020,,41.14
2022,MN,lower,25B,biden_2020,,62.4
2022,MN,lower,25B,trump_2020,,34.83
2022,MN,lower,26A,biden_2020,,51.54
2022,MN,lower,26A,trump_2020,,46.13
2022,MN,lower,26B,biden_2020,,39.13
2022,MN,lower,26B,trump_2020,,58.58
2022,MN,lower,27A,biden_2020,,29.24
2022,MN,lower,27A,trump_2020,,68.37
2022,MN,lower,27B,biden_2020,,27.03
2022,MN,lower,27B,trump_2020,,70.85
2022,MN,lower,28A,biden_2020,,30.61
2022,MN,lower,28A,trump_2020,,66.8
2022,MN,lower,28B,biden_2020,,35.28
2022,MN,lower,28B,trump_2020,,62.25
2022,MN,lower,29A,biden_2020,,32.3
2022,MN,lower,29A,trump_2020,,65.31
2022,MN,lower,29B,biden_2020,,35.37
2022,MN,lower,29B,trump_2020,,61.98
2022,MN,lower,30A,biden_2020,,36.47
2022,MN,lower,30A,trump_2020,,61.25
2022,MN,lower,30B,biden_2020,,35.24
2022,MN,lower,30B,trump_2020,,62.47
2022,MN,lower,31A,biden_2020,,40.35
2022,MN,lower,31A,trump_2020,,57.24
2022,MN,lower,31B,biden_2020,,33.09
2022,MN,lower,31B,trump_2020,,64.53
2022,MN,lower,32A,biden_2020,,45.33
2022,MN,lower,32A,trump_2020,,52.27
2022,MN,lower,32B,biden_2020,,51.21
2022,MN,lower,32B,trump_2020,,46.17
2022,MN,lower,33A,biden_2020,,45.38
2022,MN,lower,33A,trump_2020,,52.3
2022,MN,lower,33B,biden_2020,,52.95
2022,MN,lower,33B,trump_2020,,44.85
2022,MN,lower,34A,biden_2020,,47.4
2022,MN,lower,34A,trump_2020,,50.17
2022,MN,lower,34B,biden_2020,,62.31
2022,MN,lower,34B,trump_2020,,35.34
2022,MN,lower,35A,biden_2020,,50.49
2022,MN,lower,35A,trump_2020,,46.57
2022,MN,lower,35B,biden_2020,,50.97
2022,MN,lower,35B,trump_2020,,46.45
2022,MN,lower,36A,biden_2020,,50.01
2022,MN,lower,36A,trump_2020,,47.53
2022,MN,lower,36B,biden_2020,,57.42
2022,MN,lower,36B,trump_2020,,40.26
2022,MN,lower,37A,biden_2020,,47.84
2022,MN,lower,37A,trump_2020,,50
2022,MN,lower,37B,biden_2020,,55.99
2022,MN,lower,37B,trump_2020,,41.49
2022,MN,lower,38A,biden_2020,,67.63
2022,MN,lower,38A,trump_2020,,29.99
2022,MN,lower,38B,biden_2020,,71.56
2022,MN,lower,38B,trump_2020,,25.98
2022,MN,lower,39A,biden_2020,,63.32
2022,MN,lower,39A,trump_2020,,33.91
2022,MN,lower,39B,biden_2020,,70.83
2022,MN,lower,39B,trump_2020,,26.71
2022,MN,lower,40A,biden_2020,,61.48
2022,MN,lower,40A,trump_2020,,35.85
2022,MN,lower,40B,biden_2020,,67.36
2022,MN,lower,40B,trump_2020,,30.32
2022,MN,lower,41A,biden_2020,,51.04
2022,MN,lower,41A,trump_2020,,46.85
2022,MN,lower,41B,biden_2020,,49.04
2022,MN,lower,41B,trump_2020,,48.22
2022,MN,lower,42A,biden_2020,,60.62
2022,MN,lower,42A,trump_2020,,37.28
2022,MN,lower,42B,biden_2020,,62.54
2022,MN,lower,42B,trump_2020,,35.25
2022,MN,lower,43A,biden_2020,,66.1
2022,MN,lower,43A,trump_2020,,31.06
2022,MN,lower,43B,biden_2020,,73.22
2022,MN,lower,43B,trump_2020,,24.29
2022,MN,lower,44A,biden_2020,,62.79
2022,MN,lower,44A,trump_2020,,34.92
2022,MN,lower,44B,biden_2020,,57.73
2022,MN,lower,44B,trump_2020,,39.63
2022,MN,lower,45A,biden_2020,,49.49
2022,MN,lower,45A,trump_2020,,48.27
2022,MN,lower,45B,biden_2020,,64.36
2022,MN,lower,45B,trump_2020,,33.74
2022,MN,lower,46A,biden_2020,,75.74
2022,MN,lower,46A,trump_2020,,21.79
2022,MN,lower,46B,biden_2020,,70.7
2022,MN,lower,46B,trump_2020,,26.97
2022,MN,lower,47A,biden_2020,,61.84
2022,MN,lower,47A,trump_2020,,35.94
2022,MN,lower,47B,biden_2020,,57.84
2022,MN,lower,47B,trump_2020,,40.16
2022,MN,lower,48A,biden_2020,,44.25
2022,MN,lower,48A,trump_2020,,53.33
2022,MN,lower,48B,biden_2020,,54.31
2022,MN,lower,48B,trump_2020,,43.34
2022,MN,lower,49A,biden_2020,,63.9
2022,MN,lower,49A,trump_2020,,33.76
2022,MN,lower,49B,biden_2020,,61.46
2022,MN,lower,49B,trump_2020,,36.39
2022,MN,lower,50A,biden_2020,,68.59
2022,MN,lower,50A,trump_2020,,29.54
2022,MN,lower,50B,biden_2020,,63.91
2022,MN,lower,50B,trump_2020,,33.86
2022,MN,lower,51A,biden_2020,,73.46
2022,MN,lower,51A,trump_2020,,23.88
2022,MN,lower,51B,biden_2020,,63.97
2022,MN,lower,51B,trump_2020,,33.48
2022,MN,lower,52A,biden_2020,,62.23
2022,MN,lower,52A,trump_2020,,35.1
2022,MN,lower,52B,biden_2020,,63.34
2022,MN,lower,52B,trump_2020,,34.24
2022,MN,lower,53A,biden_2020,,59.03
2022,MN,lower,53A,trump_2020,,38.7
2022,MN,lower,53B,biden_2020,,55.95
2022,MN,lower,53B,trump_2020,,41.02
2022,MN,lower,54A,biden_2020,,52.68
2022,MN,lower,54A,trump_2020,,44.67
2022,MN,lower,54B,biden_2020,,43.18
2022,MN,lower,54B,trump_2020,,54.66
2022,MN,lower,55A,biden_2020,,54.5
2022,MN,lower,55A,trump_2020,,42.88
2022,MN,lower,55B,biden_2020,,60.06
2022,MN,lower,55B,trump_2020,,37.53
2022,MN,lower,56A,biden_2020,,60.15
2022,MN,lower,56A,trump_2020,,37.29
2022,MN,lower,56B,biden_2020,,55.83
2022,MN,lower,56B,trump_2020,,41.85
2022,MN,lower,57A,biden_2020,,41.35
2022,MN,lower,57A,trump_2020,,56.7
2022,MN,lower,57B,biden_2020,,49.79
2022,MN,lower,57B,trump_2020,,47.88
2022,MN,lower,58A,biden_2020,,52.19
2022,MN,lower,58A,trump_2020,,45.59
2022,MN,lower,58B,biden_2020,,40.64
2022,MN,lower,58B,trump_2020,,57.04
2022,MN,lower,59A,biden_2020,,81.9
2022,MN,lower,59A,trump_2020,,14.8
2022,MN,lower,59B,biden_2020,,84.71
2022,MN,lower,59B,trump_2020,,12.97
2022,MN,lower,60A,biden_2020,,84.42
2022,MN,lower,60A,trump_2020,,13.07
2022,MN,lower,60B,biden_2020,,86.95
2022,MN,lower,60B,trump_2020,,10.46
2022,MN,lower,61A,biden_2020,,85.64
2022,MN,lower,61A,trump_2020,,12.09
2022,MN,lower,61B,biden_2020,,87.65
2022,MN,lower,61B,trump_2020,,10.63
2022,MN,lower,62A,biden_2020,,90.55
2022,MN,lower,62A,trump_2020,,7.11
2022,MN,lower,62B,biden_2020,,89.88
2022,MN,lower,62B,trump_2020,,7.91
2022,MN,lower,63A,biden_2020,,88.54
2022,MN,lower,63A,trump_2020,,9.52
2022,MN,lower,63B,biden_2020,,84.87
2022,MN,lower,63B,trump_2020,,13.18
2022,MN,lower,64A,biden_2020,,84.75
2022,MN,lower,64A,trump_2020,,13.22
2022,MN,lower,64B,biden_2020,,80.51
2022,MN,lower,64B,trump_2020,,17.37
2022,MN,lower,65A,biden_2020,,80.63
2022,MN,lower,65A,trump_2020,,17.25
2022,MN,lower,65B,biden_2020,,76.34
2022,MN,lower,65B,trump_2020,,21.08
2022,MN,lower,66A,biden_2020,,81.58
2022,MN,lower,66A,trump_2020,,16.05
2022,MN,lower,66B,biden_2020,,76.07
2022,MN,lower,66B,trump_2020,,21.32
2022,MN,lower,67A,biden_2020,,71.14
2022,MN,lower,67A,trump_2020,,26.19
2022,MN,lower,67B,biden_2020,,72.6
2022,MN,lower,67B,trump_2020,,25.05
2022,MN,upper,1,asian_vap,543,0.84
2022,MN,upper,1,black_vap,822,1.26
2022,MN,upper,1,hispanic_vap,2219,3.41
2022,MN,upper,1,native_vap,693,1.07
2022,MN,upper,1,other_vap,174,0.27
2022,MN,upper,1,pacisl_vap,18,0.03
2022,MN,upper,1,total_pop,85175,
2022,MN,upper,1,total_vap,65000,100
2022,MN,upper,1,two_plus_vap,1733,2.67
2022,MN,upper,1,white_vap,58798,90.46
2022,MN,upper,2,asian_vap,310,0.48
2022,MN,upper,2,black_vap,464,0.72
2022,MN,upper,2,hispanic_vap,1049,1.63
2022,MN,upper,2,native_vap,11335,17.64
2022,MN,upper,2,other_vap,190,0.3
2022,MN,upper,2,pacisl_vap,11,0.02
2022,MN,upper,2,total_pop,85461,
2022,MN,upper,2,total_vap,64259,100
2022,MN,upper,2,two_plus_vap,2989,4.65
2022,MN,upper,2,white_vap,47911,74.56
2022,MN,upper,3,asian_vap,355,0.52
2022,MN,upper,3,black_vap,448,0.65
2022,MN,upper,3,hispanic_vap,712,1.04
2022,MN,upper,3,native_vap,1436,2.09
2022,MN,upper,3,other_vap,174,0.25
2022,MN,upper,3,pacisl_vap,12,0.02
2022,MN,upper,3,total_pop,84754,
2022,MN,upper,3,total_vap,68738,100
2022,MN,upper,3,two_plus_vap,2271,3.3
2022,MN,upper,3,white_vap,63330,92.13
2022,MN,upper,4,asian_vap,728,1.13
2022,MN,upper,4,black_vap,1988,3.1
2022,MN,upper,4,hispanic_vap,1945,3.03
2022,MN,upper,4,native_vap,1046,1.63
2022,MN,upper,4,other_vap,138,0.22
2022,MN,upper,4,pacisl_vap,23,0.04
2022,MN,upper,4,total_pop,85002,
2022,MN,upper,4,total_vap,64182,100
2022,MN,upper,4,two_plus_vap,2250,3.51
2022,MN,upper,4,white_vap,56064,87.35
2022,MN,upper,5,asian_vap,242,0.37
2022,MN,upper,5,black_vap,242,0.37
2022,MN,upper,5,hispanic_vap,1931,2.96
2022,MN,upper,5,native_vap,468,0.72
2022,MN,upper,5,other_vap,132,0.2
2022,MN,upper,5,pacisl_vap,58,0.09
2022,MN,upper,5,total_pop,85402,
2022,MN,upper,5,total_vap,65341,100
2022,MN,upper,5,two_plus_vap,1719,2.63
2022,MN,upper,5,white_vap,60549,92.67
2022,MN,upper,6,asian_vap,328,0.49
2022,MN,upper,6,black_vap,326,0.49
2022,MN,upper,6,hispanic_vap,701,1.05
2022,MN,upper,6,native_vap,591,0.89
2022,MN,upper,6,other_vap,202,0.3
2022,MN,upper,6,pacisl_vap,15,0.02
2022,MN,upper,6,total_pop,84563,
2022,MN,upper,6,total_vap,66746,100
2022,MN,upper,6,two_plus_vap,1913,2.87
2022,MN,upper,6,white_vap,62670,93.89
2022,MN,upper,7,asian_vap,240,0.35
2022,MN,upper,7,black_vap,500,0.74
2022,MN,upper,7,hispanic_vap,684,1.01
2022,MN,upper,7,native_vap,839,1.24
2022,MN,upper,7,other_vap,150,0.22
2022,MN,upper,7,pacisl_vap,13,0.02
2022,MN,upper,7,total_pop,84730,
2022,MN,upper,7,total_vap,67700,100
2022,MN,upper,7,two_plus_vap,2233,3.3
2022,MN,upper,7,white_vap,63041,93.12
2022,MN,upper,8,asian_vap,1185,1.69
2022,MN,upper,8,black_vap,2261,3.23
2022,MN,upper,8,hispanic_vap,1415,2.02
2022,MN,upper,8,native_vap,1509,2.16
2022,MN,upper,8,other_vap,218,0.31
2022,MN,upper,8,pacisl_vap,25,0.04
2022,MN,upper,8,total_pop,85155,
2022,MN,upper,8,total_vap,69953,100
2022,MN,upper,8,two_plus_vap,2940,4.2
2022,MN,upper,8,white_vap,60400,86.34
2022,MN,upper,9,asian_vap,300,0.45
2022,MN,upper,9,black_vap,546,0.82
2022,MN,upper,9,hispanic_vap,1727,2.61
2022,MN,upper,9,native_vap,375,0.57
2022,MN,upper,9,other_vap,128,0.19
2022,MN,upper,9,pacisl_vap,21,0.03
2022,MN,upper,9,total_pop,84812,
2022,MN,upper,9,total_vap,66221,100
2022,MN,upper,9,two_plus_vap,1436,2.17
2022,MN,upper,9,white_vap,61688,93.15
2022,MN,upper,10,asian_vap,212,0.32
2022,MN,upper,10,black_vap,181,0.28
2022,MN,upper,10,hispanic_vap,799,1.22
2022,MN,upper,10,native_vap,1162,1.77
2022,MN,upper,10,other_vap,130,0.2
2022,MN,upper,10,pacisl_vap,9,0.01
2022,MN,upper,10,total_pop,85819,
2022,MN,upper,10,total_vap,65580,100
2022,MN,upper,10,two_plus_vap,1536,2.34
2022,MN,upper,10,white_vap,61551,93.86
2022,MN,upper,11,asian_vap,404,0.6
2022,MN,upper,11,black_vap,1519,2.27
2022,MN,upper,11,hispanic_vap,1093,1.63
2022,MN,upper,11,native_vap,2619,3.91
2022,MN,upper,11,other_vap,144,0.22
2022,MN,upper,11,pacisl_vap,13,0.02
2022,MN,upper,11,total_pop,85150,
2022,MN,upper,11,total_vap,66963,100
2022,MN,upper,11,two_plus_vap,2276,3.4
2022,MN,upper,11,white_vap,58895,87.95
2022,MN,upper,12,asian_vap,329,0.5
2022,MN,upper,12,black_vap,336,0.51
2022,MN,upper,12,hispanic_vap,2678,4.07
2022,MN,upper,12,native_vap,220,0.33
2022,MN,upper,12,other_vap,100,0.15
2022,MN,upper,12,pacisl_vap,87,0.13
2022,MN,upper,12,total_pop,85224,
2022,MN,upper,12,total_vap,65789,100
2022,MN,upper,12,two_plus_vap,1102,1.68
2022,MN,upper,12,white_vap,60937,92.62
2022,MN,upper,13,asian_vap,818,1.26
2022,MN,upper,13,black_vap,819,1.26
2022,MN,upper,13,hispanic_vap,1510,2.33
2022,MN,upper,13,native_vap,149,0.23
2022,MN,upper,13,other_vap,138,0.21
2022,MN,upper,13,pacisl_vap,7,0.01
2022,MN,upper,13,total_pop,85750,
2022,MN,upper,13,total_vap,64840,100
2022,MN,upper,13,two_plus_vap,1274,1.96
2022,MN,upper,13,white_vap,60125,92.73
2022,MN,upper,14,asian_vap,2271,3.44
2022,MN,upper,14,black_vap,8829,13.39
2022,MN,upper,14,hispanic_vap,2527,3.83
2022,MN,upper,14,native_vap,300,0.45
2022,MN,upper,14,other_vap,223,0.34
2022,MN,upper,14,pacisl_vap,45,0.07
2022,MN,upper,14,total_pop,85276,
2022,MN,upper,14,total_vap,65945,100
2022,MN,upper,14,two_plus_vap,1988,3.01
2022,MN,upper,14,white_vap,49762,75.46
2022,MN,upper,15,asian_vap,1194,1.84
2022,MN,upper,15,black_vap,782,1.2
2022,MN,upper,15,hispanic_vap,2361,3.64
2022,MN,upper,15,native_vap,832,1.28
2022,MN,upper,15,other_vap,85,0.13
2022,MN,upper,15,pacisl_vap,5,0.01
2022,MN,upper,15,total_pop,84853,
2022,MN,upper,15,total_vap,64924,100
2022,MN,upper,15,two_plus_vap,1162,1.79
2022,MN,upper,15,white_vap,58503,90.11
2022,MN,upper,16,asian_vap,494,0.76
2022,MN,upper,16,black_vap,1551,2.4
2022,MN,upper,16,hispanic_vap,5454,8.43
2022,MN,upper,16,native_vap,204,0.32
2022,MN,upper,16,other_vap,140,0.22
2022,MN,upper,16,pacisl_vap,195,0.3
2022,MN,upper,16,total_pop,85295,
2022,MN,upper,16,total_vap,64704,100
2022,MN,upper,16,two_plus_vap,1226,1.89
2022,MN,upper,16,white_vap,55440,85.68
2022,MN,upper,17,asian_vap,541,0.84
2022,MN,upper,17,black_vap,386,0.6
2022,MN,upper,17,hispanic_vap,2845,4.43
2022,MN,upper,17,native_vap,136,0.21
2022,MN,upper,17,other_vap,106,0.17
2022,MN,upper,17,pacisl_vap,35,0.05
2022,MN,upper,17,total_pop,84826,
2022,MN,upper,17,total_vap,64152,100
2022,MN,upper,17,two_plus_vap,1313,2.05
2022,MN,upper,17,white_vap,58790,91.64
2022,MN,upper,18,asian_vap,2019,2.98
2022,MN,upper,18,black_vap,3633,5.36
2022,MN,upper,18,hispanic_vap,3134,4.62
2022,MN,upper,18,native_vap,250,0.37
2022,MN,upper,18,other_vap,183,0.27
2022,MN,upper,18,pacisl_vap,27,0.04
2022,MN,upper,18,total_pop,85499,
2022,MN,upper,18,total_vap,67786,100
2022,MN,upper,18,two_plus_vap,1719,2.54
2022,MN,upper,18,white_vap,56821,83.82
2022,MN,upper,19,asian_vap,636,0.98
2022,MN,upper,19,black_vap,3277,5.07
2022,MN,upper,19,hispanic_vap,4784,7.41
2022,MN,upper,19,native_vap,353,0.55
2022,MN,upper,19,other_vap,117,0.18
2022,MN,upper,19,pacisl_vap,14,0.02
2022,MN,upper,19,total_pop,84872,
2022,MN,upper,19,total_vap,64581,100
2022,MN,upper,19,two_plus_vap,1440,2.23
2022,MN,upper,19,white_vap,53960,83.55
2022,MN,upper,20,asian_vap,516,0.79
2022,MN,upper,20,black_vap,523,0.8
2022,MN,upper,20,hispanic_vap,1916,2.93
2022,MN,upper,20,native_vap,390,0.6
2022,MN,upper,20,other_vap,157,0.24
2022,MN,upper,20,pacisl_vap,25,0.04
2022,MN,upper,20,total_pop,84757,
2022,MN,upper,20,total_vap,65317,100
2022,MN,upper,20,two_plus_vap,1409,2.16
2022,MN,upper,20,white_vap,60381,92.44
2022,MN,upper,21,asian_vap,1531,2.39
2022,MN,upper,21,black_vap,894,1.39
2022,MN,upper,21,hispanic_vap,7543,11.77
2022,MN,upper,21,native_vap,213,0.33
2022,MN,upper,21,other_vap,115,0.18
2022,MN,upper,21,pacisl_vap,90,0.14
2022,MN,upper,21,total_pop,85328,
2022,MN,upper,21,total_vap,64087,100
2022,MN,upper,21,two_plus_vap,1046,1.63
2022,MN,upper,21,white_vap,52655,82.16
2022,MN,upper,22,asian_vap,337,0.52
2022,MN,upper,22,black_vap,410,0.63
2022,MN,upper,22,hispanic_vap,3174,4.89
2022,MN,upper,22,native_vap,160,0.25
2022,MN,upper,22,other_vap,131,0.2
2022,MN,upper,22,pacisl_vap,31,0.05
2022,MN,upper,22,total_pop,84780,
2022,MN,upper,22,total_vap,64856,100
2022,MN,upper,22,two_plus_vap,1282,1.98
2022,MN,upper,22,white_vap,59331,91.48
2022,MN,upper,23,asian_vap,2076,3.21
2022,MN,upper,23,black_vap,1251,1.93
2022,MN,upper,23,hispanic_vap,5290,8.17
2022,MN,upper,23,native_vap,128,0.2
2022,MN,upper,23,other_vap,142,0.22
2022,MN,upper,23,pacisl_vap,163,0.25
2022,MN,upper,23,total_pop,84988,
2022,MN,upper,23,total_vap,64737,100
2022,MN,upper,23,two_plus_vap,1302,2.01
2022,MN,upper,23,white_vap,54385,84.01
2022,MN,upper,24,asian_vap,2609,4.13
2022,MN,upper,24,black_vap,2066,3.27
2022,MN,upper,24,hispanic_vap,2994,4.74
2022,MN,upper,24,native_vap,79,0.13
2022,MN,upper,24,other_vap,157,0.25
2022,MN,upper,24,pacisl_vap,15,0.02
2022,MN,upper,24,total_pop,84622,
2022,MN,upper,24,total_vap,63174,100
2022,MN,upper,24,two_plus_vap,1685,2.67
2022,MN,upper,24,white_vap,53569,84.8
2022,MN,upper,25,asian_vap,5139,7.81
2022,MN,upper,25,black_vap,4812,7.32
2022,MN,upper,25,hispanic_vap,3230,4.91
2022,MN,upper,25,native_vap,230,0.35
2022,MN,upper,25,other_vap,220,0.33
2022,MN,upper,25,pacisl_vap,40,0.06
2022,MN,upper,25,total_pop,85190,
2022,MN,upper,25,total_vap,65769,100
2022,MN,upper,25,two_plus_vap,1902,2.89
2022,MN,upper,25,white_vap,50196,76.32
2022,MN,upper,26,asian_vap,778,1.15
2022,MN,upper,26,black_vap,714,1.05
2022,MN,upper,26,hispanic_vap,1355,2
2022,MN,upper,26,native_vap,114,0.17
2022,MN,upper,26,other_vap,136,0.2
2022,MN,upper,26,pacisl_vap,6,0.01
2022,MN,upper,26,total_pop,85003,
2022,MN,upper,26,total_vap,67722,100
2022,MN,upper,26,two_plus_vap,1442,2.13
2022,MN,upper,26,white_vap,63177,93.29
2022,MN,upper,27,asian_vap,586,0.93
2022,MN,upper,27,black_vap,744,1.18
2022,MN,upper,27,hispanic_vap,1194,1.89
2022,MN,upper,27,native_vap,281,0.45
2022,MN,upper,27,other_vap,199,0.32
2022,MN,upper,27,pacisl_vap,7,0.01
2022,MN,upper,27,total_pop,85592,
2022,MN,upper,27,total_vap,63099,100
2022,MN,upper,27,two_plus_vap,1922,3.05
2022,MN,upper,27,white_vap,58166,92.18
2022,MN,upper,28,asian_vap,782,1.21
2022,MN,upper,28,black_vap,386,0.6
2022,MN,upper,28,hispanic_vap,1167,1.81
2022,MN,upper,28,native_vap,277,0.43
2022,MN,upper,28,other_vap,194,0.3
2022,MN,upper,28,pacisl_vap,12,0.02
2022,MN,upper,28,total_pop,84944,
2022,MN,upper,28,total_vap,64537,100
2022,MN,upper,28,two_plus_vap,1901,2.95
2022,MN,upper,28,white_vap,59818,92.69
2022,MN,upper,29,asian_vap,575,0.91
2022,MN,upper,29,black_vap,525,0.83
2022,MN,upper,29,hispanic_vap,1801,2.85
2022,MN,upper,29,native_vap,149,0.24
2022,MN,upper,29,other_vap,224,0.35
2022,MN,upper,29,pacisl_vap,14,0.02
2022,MN,upper,29,total_pop,85734,
2022,MN,upper,29,total_vap,63238,100
2022,MN,upper,29,two_plus_vap,1682,2.66
2022,MN,upper,29,white_vap,58268,92.14
2022,MN,upper,30,asian_vap,1249,2.05
2022,MN,upper,30,black_vap,1833,3.01
2022,MN,upper,30,hispanic_vap,1613,2.64
2022,MN,upper,30,native_vap,216,0.35
2022,MN,upper,30,other_vap,156,0.26
2022,MN,upper,30,pacisl_vap,22,0.04
2022,MN,upper,30,total_pop,85767,
2022,MN,upper,30,total_vap,60985,100
2022,MN,upper,30,two_plus_vap,1788,2.93
2022,MN,upper,30,white_vap,54108,88.72
2022,MN,upper,31,asian_vap,1615,2.5
2022,MN,upper,31,black_vap,1580,2.45
2022,MN,upper,31,hispanic_vap,1451,2.25
2022,MN,upper,31,native_vap,234,0.36
2022,MN,upper,31,other_vap,210,0.33
2022,MN,upper,31,pacisl_vap,18,0.03
2022,MN,upper,31,total_pop,85863,
2022,MN,upper,31,total_vap,64615,100
2022,MN,upper,31,two_plus_vap,2194,3.4
2022,MN,upper,31,white_vap,57313,88.7
2022,MN,upper,32,asian_vap,4910,7.72
2022,MN,upper,32,black_vap,3127,4.91
2022,MN,upper,32,hispanic_vap,2598,4.08
2022,MN,upper,32,native_vap,268,0.42
2022,MN,upper,32,other_vap,212,0.33
2022,MN,upper,32,pacisl_vap,12,0.02
2022,MN,upper,32,total_pop,85959,
2022,MN,upper,32,total_vap,63632,100
2022,MN,upper,32,two_plus_vap,2023,3.18
2022,MN,upper,32,white_vap,50482,79.33
2022,MN,upper,33,asian_vap,1291,1.97
2022,MN,upper,33,black_vap,1725,2.63
2022,MN,upper,33,hispanic_vap,1593,2.43
2022,MN,upper,33,native_vap,350,0.53
2022,MN,upper,33,other_vap,213,0.32
2022,MN,upper,33,pacisl_vap,15,0.02
2022,MN,upper,33,total_pop,85042,
2022,MN,upper,33,total_vap,65595,100
2022,MN,upper,33,two_plus_vap,1925,2.93
2022,MN,upper,33,white_vap,58483,89.16
2022,MN,upper,34,asian_vap,6220,9.88
2022,MN,upper,34,black_vap,6938,11.01
2022,MN,upper,34,hispanic_vap,2477,3.93
2022,MN,upper,34,native_vap,211,0.33
2022,MN,upper,34,other_vap,277,0.44
2022,MN,upper,34,pacisl_vap,8,0.01
2022,MN,upper,34,total_pop,85038,
2022,MN,upper,34,total_vap,62987,100
2022,MN,upper,34,two_plus_vap,1865,2.96
2022,MN,upper,34,white_vap,44991,71.43
2022,MN,upper,35,asian_vap,3076,4.67
2022,MN,upper,35,black_vap,4762,7.23
2022,MN,upper,35,hispanic_vap,2415,3.67
2022,MN,upper,35,native_vap,370,0.56
2022,MN,upper,35,other_vap,215,0.33
2022,MN,upper,35,pacisl_vap,20,0.03
2022,MN,upper,35,total_pop,85408,
2022,MN,upper,35,total_vap,65861,100
2022,MN,upper,35,two_plus_vap,2424,3.68
2022,MN,upper,35,white_vap,52579,79.83
2022,MN,upper,36,asian_vap,3107,4.62
2022,MN,upper,36,black_vap,2031,3.02
2022,MN,upper,36,hispanic_vap,2025,3.01
2022,MN,upper,36,native_vap,274,0.41
2022,MN,upper,36,other_vap,205,0.3
2022,MN,upper,36,pacisl_vap,11,0.02
2022,MN,upper,36,total_pop,85827,
2022,MN,upper,36,total_vap,67304,100
2022,MN,upper,36,two_plus_vap,1916,2.85
2022,MN,upper,36,white_vap,57735,85.78
2022,MN,upper,37,asian_vap,4062,6.24
2022,MN,upper,37,black_vap,2742,4.21
2022,MN,upper,37,hispanic_vap,1855,2.85
2022,MN,upper,37,native_vap,163,0.25
2022,MN,upper,37,other_vap,253,0.39
2022,MN,upper,37,pacisl_vap,12,0.02
2022,MN,upper,37,total_pop,85837,
2022,MN,upper,37,total_vap,65130,100
2022,MN,upper,37,two_plus_vap,1910,2.93
2022,MN,upper,37,white_vap,54133,83.12
2022,MN,upper,38,asian_vap,10305,16.54
2022,MN,upper,38,black_vap,17965,28.83
2022,MN,upper,38,hispanic_vap,5916,9.49
2022,MN,upper,38,native_vap,339,0.54
2022,MN,upper,38,other_vap,274,0.44
2022,MN,upper,38,pacisl_vap,11,0.02
2022,MN,upper,38,total_pop,85743,
2022,MN,upper,38,total_vap,62316,100
2022,MN,upper,38,two_plus_vap,2318,3.72
2022,MN,upper,38,white_vap,25188,40.42
2022,MN,upper,39,asian_vap,4182,6.39
2022,MN,upper,39,black_vap,9214,14.09
2022,MN,upper,39,hispanic_vap,5752,8.8
2022,MN,upper,39,native_vap,491,0.75
2022,MN,upper,39,other_vap,287,0.44
2022,MN,upper,39,pacisl_vap,29,0.04
2022,MN,upper,39,total_pop,84608,
2022,MN,upper,39,total_vap,65397,100
2022,MN,upper,39,two_plus_vap,2342,3.58
2022,MN,upper,39,white_vap,43100,65.91
2022,MN,upper,40,asian_vap,5661,8.42
2022,MN,upper,40,black_vap,3378,5.02
2022,MN,upper,40,hispanic_vap,2903,4.32
2022,MN,upper,40,native_vap,192,0.29
2022,MN,upper,40,other_vap,199,0.3
2022,MN,upper,40,pacisl_vap,41,0.06
2022,MN,upper,40,total_pop,85043,
